"file path","file size","chunk size","chunks",mime
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/913/913234.pdf",82664,4096,21,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/110/110287.txt",1637,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/580/580767.html",23762,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/128/128507.txt",62148,4096,16,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/587/587901.swf",728741,4096,178,"application/x-shockwave-flash"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/587/587499.txt",61816,4096,16,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/325/325411.pdf",91371,4096,23,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/117/117275.doc",158208,4096,39,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/508/508493.swf",248571,4096,61,"application/x-shockwave-flash"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/950/950535.jpg",9549,4096,3,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/950/950208.pdf",41118,4096,11,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/198/198964.jpg",62825,4096,16,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/153/153670.ppt",7286272,4096,1779,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/153/153568.pdf",7842702,4096,1915,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/153/153378.doc",38912,4096,10,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/153/153202.xls",39936,4096,10,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/537/537056.html",5816,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/537/537994.jpg",47359,4096,12,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/537/537015.xls",74240,4096,19,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/957/957568.ps",202683,4096,50,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/957/957353.jpg",695641,4096,170,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/702/702533.ppt",1423872,4096,348,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/702/702851.jpg",110292,4096,27,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/530/530572.html",26816,4096,7,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/154/154390.pdf",266762,4096,66,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/968/968653.jpg",46196,4096,12,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/366/366188.html",70389,4096,18,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/995/995092.jpg",36570,4096,9,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/995/995959.html",11943,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/539/539951.pdf",50379,4096,13,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/162/162539.pps",246272,4096,61,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/734/734056.ps",257224,4096,63,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/734/734451.pdf",153935,4096,38,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/734/734661.jpg",121297,4096,30,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/734/734708.csv",6421,4096,2,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/966/966488.pdf",18964,4096,5,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/368/368193.html",14939,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/368/368254.html",27632,4096,7,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/368/368394.html",16815,4096,5,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/992/992239.pdf",303422,4096,75,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/992/992893.html",40349,4096,10,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/501/501032.pdf",888027,4096,217,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/501/501934.txt",19486,4096,5,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/165/165876.html",12764,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/959/959762.jpg",71864,4096,18,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/191/191969.txt",175101388,4096,42750,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/555/555146.txt",47944,4096,12,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/131/131213.csv",2162178,4096,528,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/303/303791.pdf",1058570,4096,259,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/303/303951.pdf",1587228,4096,388,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/793/793324.html",8305,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/932/932631.jpg",696085,4096,170,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/758/758022.txt",67687,4096,17,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/758/758458.html",87162,4096,22,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/794/794437.html",108714,4096,27,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/304/304613.pdf",320515,4096,79,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/304/304374.ps",100548,4096,25,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/552/552291.xls",105472,4096,26,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/552/552416.pdf",11618,4096,3,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/599/599068.unk",71323,4096,18,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/599/599253.xls",137728,4096,34,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/599/599067.unk",47174,4096,12,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/590/590130.xml",47174,4096,12,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/590/590172.csv",34145,4096,9,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/564/564164.pdf",93327,4096,23,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/332/332930.doc",718336,4096,176,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/100/100644.ps",1315856,4096,322,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/903/903806.pdf",2473668,4096,604,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/903/903209.jpg",145063,4096,36,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/769/769069.kmz",498426,4096,122,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/751/751447.xls",109568,4096,27,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/563/563572.xml",6776,4096,2,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/597/597114.gif",27027,4096,7,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/904/904577.html",3813,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/993/993753.jpg",43944,4096,11,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/993/993128.pdf",262908,4096,65,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/369/369699.ppt",74752,4096,19,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/967/967002.jpg",286874,4096,71,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/190/190298.ppt",975360,4096,239,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/500/500525.html",31998,4096,8,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/500/500459.pdf",453667,4096,111,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/500/500401.doc",153088,4096,38,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/958/958074.html",21176,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/958/958401.pdf",71519,4096,18,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/164/164731.ppt",4284416,4096,1046,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/356/356691.txt",11309,4096,3,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/994/994678.csv",4433,4096,2,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/351/351599.pdf",220489,4096,54,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/351/351626.html",4330,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/507/507242.pdf",956607,4096,234,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/197/197349.txt",3491,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/197/197756.text",998,4096,1,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/956/956819.pdf",135547,4096,34,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/703/703559.pdf",76462,4096,19,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/703/703094.html",1203,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/703/703118.xls",32256,4096,8,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/155/155586.txt",59642,4096,15,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/509/509180.txt",501907,4096,123,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/509/509750.html",21455,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/704/704916.ps",68802,4096,17,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/704/704296.doc",301056,4096,74,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/536/536292.ppt",6526976,4096,1594,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/596/596043.xls",2226688,4096,544,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/106/106794.pdf",4179446,4096,1021,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/562/562639.xml",28621,4096,7,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/562/562013.html",11769,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/750/750154.jpg",102366,4096,25,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/139/139345.pdf",475895,4096,117,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/757/757597.ps",9937,4096,3,"application/postscript"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/757/757843.jpg",1625,4096,1,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/565/565977.ppt",3801088,4096,928,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/565/565342.csv",35356,4096,9,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/101/101605.txt",30240,4096,8,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/333/333762.jpg",13892,4096,4,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/591/591488.html",45613,4096,12,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/768/768264.jpg",23424,4096,6,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/137/137031.pdf",132067,4096,33,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/305/305692.html",52652,4096,13,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/761/761573.pdf",81581,4096,20,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/761/761371.txt",69547,4096,17,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/108/108189.html",24151,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/598/598856.pdf",186129,4096,46,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/792/792626.jpg",3036,4096,1,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/554/554978.pdf",1026218,4096,251,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/766/766696.ppt",208896,4096,51,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/766/766091.jpg",1298,4096,1,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/302/302869.txt",65514,4096,16,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/302/302965.txt",186948,4096,46,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/933/933424.xml",76256,4096,19,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/759/759844.pdf",53209,4096,13,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/419/419304.txt",2743,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/419/419141.html",635,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/419/419879.html",89208,4096,22,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/841/841061.html",6844,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/042/042295.ppt",696832,4096,171,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/042/042916.jpg",3059284,4096,747,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/426/426558.pdf",1335411,4096,327,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/284/284934.html",15225,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/284/284253.pdf",51537,4096,13,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/846/846869.pdf",140033,4096,35,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/283/283654.html",88644,4096,22,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/879/879957.ppt",205312,4096,51,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/879/879798.kml",112537,4096,28,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/428/428706.html",51295,4096,13,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/870/870165.pdf",132884,4096,33,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/073/073227.pdf",250485,4096,62,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/625/625420.xls",168448,4096,42,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/417/417919.html",122031,4096,30,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/877/877577.jpg",89352,4096,22,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/279/279397.pdf",43874,4096,11,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/883/883203.html",22563,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/883/883698.pdf",315151,4096,77,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/246/246353.pdf",159161,4096,39,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/080/080851.txt",14496,4096,4,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/676/676176.txt",39004,4096,10,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/020/020269.jpg",10481,4096,3,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/212/212592.html",190505,4096,47,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/682/682008.xls",30208,4096,8,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/649/649998.xml",10562,4096,3,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/685/685208.pdf",92184,4096,23,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/215/215553.html",307,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/027/027462.html",14800,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/671/671803.jpg",33975,4096,9,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/671/671129.html",22828,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/671/671710.pdf",85916,4096,21,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/488/488066.pdf",16047,4096,4,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/488/488482.ppt",9595469,4096,2343,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/488/488806.pdf",470469,4096,115,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/481/481301.csv",11144,4096,3,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/481/481858.ppt",5154816,4096,1259,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/481/481128.xls",32768,4096,8,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/223/223633.pdf",1736537,4096,424,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/011/011443.pdf",84639,4096,21,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/812/812619.xml",6840,4096,2,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/678/678231.log",8143,4096,2,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/678/678396.pdf",465022,4096,114,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/678/678816.html",8589,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/016/016006.html",192350,4096,47,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/224/224553.txt",11430,4096,3,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/224/224168.xls",38912,4096,10,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/640/640773.html",15279,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/640/640572.html",13942,4096,4,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/486/486347.pdf",4943272,4096,1207,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/882/882089.pdf",53560,4096,14,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/882/882218.html",6141,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/882/882972.doc",21504,4096,6,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/882/882968.doc",25600,4096,7,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/278/278775.pdf",1065220,4096,261,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/876/876615.ppt",717312,4096,176,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/876/876727.html",75766,4096,19,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/081/081779.html",17614,4096,5,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/623/623774.html",26638,4096,7,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/623/623173.xls",18944,4096,5,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/411/411381.ppt",969728,4096,237,"application/vnd.ms-powerpoint"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/075/075366.jpg",92503,4096,23,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/247/247291.pdf",1437970,4096,352,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/247/247546.xls",18166,4096,5,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/429/429092.html",122848,4096,30,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/429/429514.pdf",27549,4096,7,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/871/871037.jpg",684004,4096,167,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/871/871193.pdf",3422499,4096,836,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/086/086190.txt",24188,4096,6,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/847/847184.gif",36670,4096,9,"image/gif"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/249/249193.pdf",871736,4096,213,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/249/249898.html",6853,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/612/612799.xml",25965,4096,7,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/612/612925.xls",22016,4096,6,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/612/612270.txt",2318,4096,1,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/878/878960.jpg",62001,4096,16,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/282/282893.pdf",5068,4096,2,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/282/282938.html",141524,4096,35,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/282/282386.pdf",180729,4096,45,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/282/282539.html",4817,4096,2,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/282/282159.html",23688,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/285/285215.doc",36864,4096,9,"application/msword"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/043/043267.html",160198,4096,40,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/427/427558.html",90110,4096,22,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/225/225525.html",32467,4096,8,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/017/017682.html",2879,4096,1,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/017/017444.html",99012,4096,25,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/473/473410.pdf",57112,4096,14,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/641/641968.html",37334,4096,10,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/814/814891.jpg",1511902,4096,370,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/814/814024.pdf",4063296,4096,993,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/028/028402.pdf",556218,4096,136,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/474/474911.html",29262,4096,8,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/474/474348.pdf",246181,4096,61,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/480/480367.gz",4792,4096,2,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/679/679368.xml",106551,4096,27,"text/xml"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/026/026839.pdf",113946,4096,28,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/670/670895.jpg",18564,4096,5,"image/jpeg"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/684/684052.html",22158,4096,6,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/684/684211.swf",22497,4096,6,"application/x-shockwave-flash"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/684/684504.txt",25955,4096,7,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/445/445694.html",8557,4096,3,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/445/445910.txt",431460,4096,106,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/213/213125.txt",40500,4096,10,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/021/021833.html",36557,4096,9,"text/html"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/822/822928.xls",38400,4096,10,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/648/648996.xls",83456,4096,21,"application/vnd.ms-excel"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/648/648587.txt",139033,4096,34,"text/plain"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/648/648671.swf",302975,4096,74,"application/x-shockwave-flash"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/458/458466.text",76989,4096,19,"None"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/800/800627.pdf",155587,4096,38,"application/pdf"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/493/493376.csv",4517,4096,2,"text/csv"
"/Users/alexgustafsson/Documents/GitHub/compdec/data/dataset/493/493112.pdf",97575,4096,24,"application/pdf"
